Date,High,Low,Open,Close,Volume,Polarity
7/11/2019,48.29999924,47.15999985,47.62799835,47.72000122,37572000,0
7/12/2019,49.07600021,47.94200134,47.95000076,49.01599884,46002500,0
7/15/2019,50.88399887,48.97200012,49.59999847,50.70000076,55000500,0
7/16/2019,50.70600128,49.58599854,49.86000061,50.47600174,40745000,0
7/17/2019,51.66199875,50.66999817,51.13399887,50.97200012,48823500,0
7/18/2019,51.15000153,50.37799835,51.00999832,50.70800018,23793000,0
7/19/2019,51.99200058,50.92399979,51.13800049,51.63600159,35242000,0
7/22/2019,52.43000031,50.83800125,51.75,51.13600159,34212000,0
7/23/2019,52.09600067,50.90000153,51.34199905,52.0340004,25115500,0
7/24/2019,53.2140007,51.63199997,51.83399963,52.97600174,55364000,0
7/25/2019,46.90000153,45.11000061,46.70000076,45.76399994,112091500,0
7/26/2019,46.05199814,44.45000076,45.38399887,45.60800171,50138500,0
7/29/2019,47.18799973,45.20600128,45.41799927,47.15399933,46366500,0
7/30/2019,48.67200089,46.43600082,46.58000183,48.45199966,40545000,0
7/31/2019,49.33599854,47.33000183,48.59999847,48.3219986,45891000,0
8/1/2019,48.90200043,46.35400009,48.52999878,46.77000046,41297500,0
8/2/2019,47.25400162,45.84600067,46.27000046,46.86800003,30682500,0
8/5/2019,46.27399826,45.15599823,45.91999817,45.66400146,35141500,0
8/6/2019,46.5,45.15000153,46.37599945,46.15000153,27821000,0
8/7/2019,46.7140007,45.15999985,45.29999924,46.68399811,23882500,0
8/8/2019,47.95999908,46.52999878,46.88999939,47.65999985,26371500,0
8/9/2019,47.79199982,46.76200104,47.20999908,47.0019989,19491000,0
8/12/2019,47.15399933,45.75,46.59799957,45.80199814,23319500,0
8/13/2019,47.20000076,45.50999832,45.76200104,47,24240500,0
8/14/2019,46.29999924,43.33800125,46.24200058,43.92399979,47813000,0
8/15/2019,44.31200027,42.31000137,44.17200089,43.12799835,40798000,0
8/16/2019,44.44800186,43.20399857,43.33200073,43.98799896,25492500,0
8/19/2019,45.56600189,44.34000015,44.84199905,45.36600113,26548000,0
8/20/2019,45.81800079,44.90800095,45.52399826,45.17200089,20626000,0
8/21/2019,44.64400101,43.52000046,44.40200043,44.16600037,38971500,0
8/22/2019,45.08000183,43.64400101,44.56000137,44.43000031,32795000,0
8/23/2019,44.23400116,42.20000076,43.99399948,42.27999878,42693000,0
8/26/2019,43.00400162,42.30799866,42.72000122,43,25259500,0
8/27/2019,43.75999832,42.40599823,43.14799881,42.81600189,27081000,0
8/28/2019,43.45000076,42.4620018,42.73799896,43.11800003,16127500,0
8/29/2019,44.68000031,43.59999847,43.79999924,44.34199905,25897500,0
8/30/2019,46.48799896,44.84199905,45.83000183,45.12200165,46603000,0
9/3/2019,45.79000092,44.63199997,44.81600189,45.0019989,26770500,0
9/4/2019,45.69200134,43.84199905,45.37799835,44.13600159,28805000,0
9/5/2019,45.95999908,44.16999817,44.5,45.91600037,36976500,0
9/6/2019,45.9280014,45.0340004,45.43999863,45.49000168,20947000,0
9/9/2019,46.7519989,45.84600067,46,46.35800171,24013500,0
9/10/2019,47.10800171,45.7879982,46.15999985,47.10800171,24418500,0
9/11/2019,49.63399887,47.20000076,47.47600174,49.41999817,50214000,0
9/12/2019,50.70000076,48.88000107,49.54000092,49.17399979,42906000,0
9/13/2019,49.68999863,48.97399902,49.39199829,49.04000092,26565500,0
9/16/2019,49.48600006,48.23400116,49.20000076,48.56200027,23640500,0
9/17/2019,49.11999893,48.07400131,48.49399948,48.95800018,19327000,0
9/18/2019,49.63399887,48.47399902,49,48.69800186,20851000,0
9/19/2019,49.58800125,48.9679985,49.20000076,49.31999969,23979000,0
9/20/2019,49.38999939,47.63199997,49.29800034,48.12400055,31765000,0
9/23/2019,49.0359993,47.84400177,48,48.24599838,21701000,0
9/24/2019,48.39799881,44.52199936,48.30400085,44.64199829,64457500,0
9/25/2019,45.79600143,43.67200089,44.91199875,45.74000168,47135500,0
9/26/2019,48.66199875,45.47999954,46.13199997,48.51200104,59422500,0
9/27/2019,49.74200058,47.74599838,48.43999863,48.42599869,55582000,0
9/30/2019,48.79600143,47.22200012,48.59999847,48.17399979,29399000,0
10/1/2019,49.18999863,47.82600021,48.29999924,48.93799973,30813000,0
10/2/2019,48.93000031,47.88600159,48.65800095,48.62599945,28157000,0
10/3/2019,46.89599991,44.85599899,46.37200165,46.60599899,75422500,0
10/4/2019,46.95600128,45.61399841,46.3219986,46.2859993,39975000,0
10/7/2019,47.7120018,45.70999908,45.95999908,47.54399872,40321000,0
10/8/2019,48.7879982,46.90000153,47.17399979,48.00999832,43391000,0
10/9/2019,49.45999908,48.13000107,48.26399994,48.90599823,34472000,0
10/10/2019,49.85599899,48.31600189,49.05599976,48.94800186,31416500,0
10/11/2019,50.2159996,49.36199951,49.43000031,49.57799911,42377000,0
10/14/2019,51.70999908,49.42599869,49.58000183,51.39199829,51025000,0
10/15/2019,52,50.82400131,51.54000092,51.57799911,32164000,0
10/16/2019,52.41999817,51.38399887,51.47800064,51.95000076,33420500,0
10/17/2019,52.95600128,52.0340004,52.5,52.39400101,23846500,0
10/18/2019,52.56000137,51.02000046,52.13999939,51.38999939,28749000,0
10/21/2019,51.90000153,50.0359993,51.66600037,50.70000076,25101500,0
10/22/2019,51.66600037,50.16999817,50.86399841,51.11600113,23004000,0
10/23/2019,51.22800064,50.27000046,50.90000153,50.93600082,26305500,0
10/24/2019,60.98600006,57.84000015,59.67399979,59.93600082,148604500,0
10/25/2019,66,59.22200012,59.54399872,65.62599945,150030500,0
10/28/2019,68.16799927,64.51999664,65.50800323,65.54199982,94351500,0
10/29/2019,64.86000061,62.95000076,63.9980011,63.24399948,63421500,0
10/30/2019,63.75799942,61.99399948,62.59999847,63.0019989,48209000,0
10/31/2019,63.79999924,62.59999847,62.61999893,62.98400116,25335000,0
11/1/2019,63.29600143,61.95999908,63.26399994,62.66199875,31919500,0
11/4/2019,64.38800049,61.85200119,62.95999908,63.49399948,43935000,0
11/5/2019,64.70200348,63.22399902,63.92399979,63.44400024,34717000,0
11/6/2019,65.34400177,62.90000153,63.59999847,65.31600189,39704500,0
11/7/2019,68.30000305,65.60399628,65.82800293,67.10800171,72336500,0
11/8/2019,67.49199677,66.5,66.90000153,67.4280014,30346000,0
11/11/2019,69.83799744,68.40000153,68.79000092,69.01799774,49933500,0
11/12/2019,70.0739975,68.80799866,69.37999725,69.98600006,36797000,0
11/13/2019,71.26599884,69.03600311,71,69.22200012,42100500,0
11/14/2019,70.76799774,68.58200073,69.22200012,69.87000275,32324500,0
11/15/2019,70.55999756,69.67199707,70.12799835,70.43399811,24045000,0
11/18/2019,70.62999725,69.22000122,70.58399963,69.9980011,22002000,0
11/19/2019,71.9980011,69.55999756,70.34999847,71.90399933,38624000,0
11/20/2019,72.23999786,69.91400146,72,70.44400024,33625500,0
11/21/2019,72.16799927,70.80000305,70.90200043,70.96600342,30550000,0
11/22/2019,68.19999695,66,68.03199768,66.60800171,84353000,0
11/25/2019,68.91400146,66.89199829,68.86399841,67.26799774,61697500,0
11/26/2019,67.09999847,65.41999817,67.05400085,65.78399658,39737000,0
11/27/2019,66.78600311,65.71399689,66.22399902,66.25800323,27778000,0
11/29/2019,66.2519989,65.5,66.22200012,65.98799896,12328000,0
12/2/2019,67.27600098,65.73799896,65.87999725,66.97399902,30372500,0
12/3/2019,67.58200073,66.43800354,66.52400208,67.23999786,32868500,0
12/4/2019,67.5719986,66.56999969,67.55000305,66.60600281,27665000,0
12/5/2019,66.88400269,65.44999695,66.56600189,66.0739975,18623000,0
12/6/2019,67.77200317,66.95400238,67,67.1780014,38062000,0
12/9/2019,68.88999939,67.01599884,67.31800079,67.90599823,45115500,0
12/10/2019,70.14600372,67.86199951,67.99199677,69.76799774,44141500,0
12/11/2019,71.43800354,70.21800232,70.37599945,70.54000092,34489000,0
12/12/2019,72.54799652,70.64600372,70.98400116,71.93599701,38819500,0
12/13/2019,73.04199982,70.9280014,72.20999908,71.6780014,32854500,0
12/16/2019,76.72200012,72.5,72.51000214,76.30000305,90871000,0
12/17/2019,77.09999847,75.18000031,75.79799652,75.79799652,42484000,0
12/18/2019,79.04399872,76.11599731,76.12599945,78.62999725,70605000,0
12/19/2019,81.37000275,79.30000305,79.46399689,80.80799866,90535500,0
12/20/2019,82.59999847,80.03800201,82.05799866,81.11799622,73763500,0
12/23/2019,84.40200043,82,82.35600281,83.84400177,66598000,0
12/24/2019,85.09400177,82.53800201,83.67199707,85.05000305,40273500,0
12/26/2019,86.69599915,85.26999664,85.58200073,86.18800354,53169500,0
12/27/2019,87.06199646,85.22200012,87,86.0759964,49728500,0
12/30/2019,85.80000305,81.85199738,85.75800323,82.94000244,62932000,0
12/31/2019,84.25800323,80.41600037,81,83.66600037,51428500,0
1/2/2020,86.13999939,84.34200287,84.90000153,86.05200195,47660500,0
1/3/2020,90.80000305,87.38400269,88.09999847,88.60199738,88892500,0
1/6/2020,90.31199646,88,88.09400177,90.30799866,50665000,0
1/7/2020,94.3259964,90.67199707,92.27999878,93.81199646,89410500,0
1/8/2020,99.69799805,93.64600372,94.73999786,98.4280014,155721500,0
1/9/2020,99.76000214,94.5739975,99.41999817,96.26799774,142202000,0
1/10/2020,96.98799896,94.73999786,96.35800171,95.62999725,64797500,0
1/13/2020,105.1259995,98.40000153,98.69999695,104.9720001,132588000,0
1/14/2020,109.4820023,104.9800034,108.8519974,107.5839996,144981000,0
1/15/2020,107.5680008,103.3580017,105.9520035,103.6999969,86844000,0
1/16/2020,102.8919983,98.43399811,98.75,102.697998,108683500,0
1/17/2020,103.1340027,100.6320038,101.5220032,102.0999985,68145500,0
1/21/2020,109.7160034,105.6819992,106.0500031,109.4400024,89017500,0
1/22/2020,118.9000015,111.8199997,114.3779984,113.9120026,156845000,0
1/23/2020,116.4000015,111.1200027,112.8499985,114.4400024,98255000,0
1/24/2020,114.7720032,110.8519974,114.1259995,112.9639969,71768000,0
1/27/2020,112.8880005,107.8560028,108.3980026,111.6039963,68040500,0
1/28/2020,115.3619995,111.6159973,113.697998,113.3799973,58942500,0
1/29/2020,117.9599991,113.4860001,115.1380005,116.197998,89007500,0
1/30/2020,130.1759949,123.5999985,126.4840012,128.1620026,145028500,0
1/31/2020,130.6000061,126.5039978,128,130.1139984,78596500,0
2/3/2020,157.2279968,134.7039948,134.7380066,156,236167500,0
2/4/2020,193.7980042,166.776001,176.5919952,177.4120026,304694000,0
2/5/2020,169.1959991,140.8220062,164.6519928,146.9400024,242119000,0
2/6/2020,159.1660004,137.3999939,139.9839935,149.7920074,199404000,0
2/7/2020,153.9499969,146,146.1100006,149.6139984,85317500,0
2/10/2020,163.9980011,150.4799957,160,154.2559967,123446000,0
2/11/2020,156.7019958,151.6000061,153.7579956,154.8760071,58487500,0
2/12/2020,157.9499969,152.673996,155.5740051,153.4579926,60112500,0
2/13/2020,163.6000061,147,148.3679962,160.8000031,131446500,0
2/14/2020,162.5939941,157.1000061,157.4440002,160.0059967,78468500,0
2/18/2020,172,166.4720001,168.3200073,171.6799927,81908500,0
2/19/2020,188.9559937,180.2039948,184.6999969,183.4839935,127115000,0
2/20/2020,182.3999939,171.9880066,182.3899994,179.8820038,88174500,0
2/21/2020,182.6119995,176.0899963,181.3959961,180.1999969,71574000,0
2/24/2020,172.6999969,164.4400024,167.8000031,166.7579956,75961000,0
2/25/2020,171.3200073,157.3999939,169.8000031,159.9819946,86452500,0
2/26/2020,162.6620026,155.2220001,156.5,155.7599945,70427500,0
2/27/2020,147.9539948,133.8000031,146,135.8000031,121386000,0
2/28/2020,138.1040039,122.3040009,125.9400024,133.5980072,122821000,0
3/2/2020,148.7380066,137.3339996,142.2519989,148.723999,100975000,0
3/3/2020,161.3959961,143.2220001,161,149.102005,128920000,0
3/4/2020,153.3040009,144.9459991,152.7920074,149.8999939,75245000,0
3/5/2020,149.1499939,143.6139984,144.7539978,144.9080048,54263500,0
3/6/2020,141.3999939,136.8540039,138,140.6959991,63314500,0
3/9/2020,132.6000061,121,121.0780029,121.5999985,85368500,0
3/10/2020,133.6000061,121.5999985,131.8860016,129.0659943,77972000,0
3/11/2020,130.7160034,122.5999985,128.0399933,126.8460007,66612500,0
3/12/2020,118.9000015,109.25,116.1780014,112.1100006,94545500,0
3/13/2020,121.5139999,100.4000015,119,109.3239975,113201500,0
3/16/2020,98.97399902,88.43399811,93.90000153,89.01399994,102447500,0
3/17/2020,94.37000275,79.19999695,88.0019989,86.04000092,119973000,0
3/18/2020,80.97200012,70.10199738,77.80000305,72.2440033,118931000,0
3/19/2020,90.40000153,71.69200134,74.94000244,85.52799988,150977500,0
3/20/2020,95.40000153,85.15799713,87.63999939,85.5059967,141427500,0
3/23/2020,88.40000153,82.09999847,86.72000122,86.85800171,82272500,0
3/24/2020,102.737999,94.80000305,95.45999908,101,114476000,0
3/25/2020,111.4000015,102.2220001,109.0500031,107.8499985,106113500,0
3/26/2020,112,102.4499969,109.4779968,105.6320038,86903500,0
3/27/2020,105.1600037,98.80599976,101,102.8720016,71887000,0
3/30/2020,103.3300018,98.2460022,102.052002,100.4260025,59990500,0
3/31/2020,108.5920029,99.40000153,100.25,104.8000031,88857500,0
4/1/2020,102.7900009,95.01999664,100.8000031,96.31199646,66766000,0
4/2/2020,98.85199738,89.27999878,96.20600128,90.89399719,99292000,0
4/3/2020,103.0979996,93.6780014,101.9000015,96.0019989,112810500,0
4/6/2020,104.1999969,99.59200287,102.2399979,103.2480011,74509000,0
4/7/2020,113,106.4680023,109,109.0899963,89599000,0
4/8/2020,111.4420013,106.6660004,110.8399963,109.7679977,63280000,0
4/9/2020,115.0360031,111.4219971,112.4179993,114.5999985,68250000,0
4/13/2020,130.3999939,116.1060028,118.0319977,130.1900024,112377000,0
4/14/2020,148.3760071,138.4859924,139.7940063,141.9779968,152882500,0
4/15/2020,150.6260071,142,148.3999939,145.9660034,117885000,0
4/16/2020,151.8899994,141.3439941,143.3880005,149.0420074,103289500,0
4/17/2020,154.9900055,149.5319977,154.4559937,150.7779999,65641000,0
4/20/2020,153.1139984,142.4420013,146.5399933,149.2720032,73733000,0
4/21/2020,150.6660004,134.7579956,146.0240021,137.3439941,101045500,0
4/22/2020,146.8000031,137.7420044,140.7960052,146.4219971,71124000,0
4/23/2020,146.8000031,140.6260071,145.5200043,141.1260071,66183500,0
4/24/2020,146.1459961,139.6360016,142.1620026,145.0299988,66188000,0
4/27/2020,159.897995,147,147.5220032,159.75,103407000,0
4/28/2020,161,151.3379974,159.128006,153.8240051,76110000,0
4/29/2020,160.6399994,156.6320038,158.0339966,160.102005,81080000,0
4/30/2020,173.9640045,152.6999969,171.0379944,156.3760071,142359500,0
5/1/2020,154.5540009,136.6080017,151,140.2640076,162659000,0
5/4/2020,152.3999939,139.6000061,140.1999969,152.2380066,96185500,0
5/5/2020,159.7839966,152.4360046,157.9579926,153.6419983,84958500,0
5/6/2020,157.9600067,152.2220001,155.3000031,156.5160065,55616000,0
5/7/2020,159.2799988,154.4700012,155.4420013,156.0079956,57638500,0
5/8/2020,164.8000031,157.4019928,158.7539978,163.8840027,80650500,0
5/11/2020,164.8000031,157,158.102005,162.2579956,82598000,0
5/12/2020,168.6580048,161.6000061,165.3999939,161.8820038,79534500,0
5/13/2020,165.1999969,152.6600037,164.1660004,158.1920013,95327500,0
5/14/2020,160.6719971,152.8000031,156,160.6660004,68411000,0
5/15/2020,161.0099945,157.3099976,158.0700073,159.8339996,52592000,0
5/18/2020,166.9440002,160.776001,165.5559998,162.7259979,58490500,0
5/19/2020,164.4140015,161.2160034,163.0339966,161.602005,48182500,0
5/20/2020,165.1999969,162.3600006,164.1000061,163.1119995,36546500,0
5/21/2020,166.5,159.1999969,163.1999969,165.5200043,61273000,0
5/22/2020,166.3560028,162.3999939,164.4340057,163.3760071,49937500,0
5/26/2020,166.9199982,163.1419983,166.8999939,163.7740021,40448500,0
5/27/2020,165.5420074,157,164.1719971,164.0460052,57747500,0
5/28/2020,164.9499969,160.3379974,162.7019958,161.1620026,36278000,0
5/29/2020,167,160.8419952,161.75,167,59062500,0
6/1/2020,179.8000031,170.8200073,171.6000061,179.6199951,74697500,0
6/2/2020,181.7319946,174.1999969,178.9400024,176.3119965,67828000,0
6/3/2020,179.5879974,176.0200043,177.6239929,176.5919952,39747500,0
6/4/2020,179.1499939,171.6880035,177.9759979,172.8760071,44438500,0
6/5/2020,177.3040009,173.2400055,175.5679932,177.1320038,39059500,0
6/8/2020,190,181.8320007,183.8000031,189.9839935,70873500,0
6/9/2020,190.8880005,184.7859955,188.0019989,188.1340027,56941000,0
6/10/2020,205.4960022,196.5,198.3760071,205.0099945,92817000,0
6/11/2020,203.7920074,194.3999939,198.0399933,194.5679932,79582500,0
6/12/2020,197.595993,182.5200043,196,187.0559998,83817000,0
6/15/2020,199.7680054,181.6999969,183.5579987,198.1799927,78486000,0
6/16/2020,202.576004,192.4779968,202.3699951,196.4259949,70255500,0
6/17/2020,201,196.5140076,197.5420074,198.3580017,49454000,0
6/18/2020,203.8399963,198.8939972,200.6000061,200.7920074,48759500,0
6/19/2020,203.1940002,198.2680054,202.5559998,200.1799927,43398500,0
6/22/2020,201.776001,198.0039978,199.9900055,198.8639984,31812000,0
6/23/2020,202.3999939,198.802002,199.776001,200.3560028,31826500,0
6/24/2020,200.1759949,190.628006,198.8220062,192.1699982,54798000,0
6/25/2020,197.1959991,187.4299927,190.8540039,197.1959991,46272500,0
6/26/2020,199,190.973999,198.9559937,191.947998,44274500,0
6/29/2020,202,189.7039948,193.802002,201.8699951,45132000,0
6/30/2020,217.5379944,200.7460022,201.3000031,215.9620056,84592500,0
7/1/2020,227.0659943,216.1000061,216.6000061,223.9259949,66634500,0
7/2/2020,245.6000061,237.1199951,244.2960052,241.7319946,86250500,0
7/6/2020,275.5580139,253.2079926,255.3379974,274.3160095,102849500,0
7/7/2020,285.8999939,267.3420105,281.0020142,277.9719849,107448500,0
7/8/2020,283.4519958,262.2680054,281,273.1759949,81556500,0
7/9/2020,281.7120056,270.256012,279.3980103,278.8559875,58588000,0
7/10/2020,309.7839966,275.2019958,279.2000122,308.9299927,116688000,0
7/13/2020,358.9979858,294.2219849,331.7999878,299.4119873,194927000,0
7/14/2020,318,286.2000122,311.2000122,303.3599854,117090500,0
7/15/2020,310,291.3999939,308.6000061,309.2019958,81839000,0
7/16/2020,306.3420105,293.2000122,295.4320068,300.1279907,71504000,0
7/17/2020,307.5020142,298,302.6900024,300.1679993,46650000,0
7/20/2020,330,297.6000061,303.802002,328.6000061,85607000,0
7/21/2020,335,311.6000061,327.9859924,313.6719971,80786500,0
7/22/2020,325.2839966,312.3999939,319.7999878,318.4660034,70805500,0
7/23/2020,337.7999878,296.1539917,335.7900085,302.6140137,121642500,0
7/24/2020,293,273.3080139,283.2019958,283.3999939,96983000,0
7/27/2020,309.5880127,282.6000061,287,307.9200134,80243500,0
7/28/2020,312.9400024,294.8840027,300.7999878,295.2980042,79043500,0
7/29/2020,306.9620056,297.3999939,300.2000122,299.821991,47134500,0
7/30/2020,302.6480103,294.2000122,297.6000061,297.4979858,38105000,0
7/31/2020,303.4100037,284.1960144,303,286.1520081,61235000,0
8/3/2020,301.9620056,288.8760071,289.8399963,297,44046500,0
8/4/2020,305.4819946,292.3999939,299.0020142,297.3999939,42075000,0
8/5/2020,299.9679871,293.6619873,298.5979919,297.0039978,24890000,0
8/6/2020,303.4620056,295.4519958,298.1659851,297.9159851,29961500,0
8/7/2020,299.9500122,283.0020142,299.9079895,290.5419922,44482000,0
8/10/2020,291.5,277.1679993,289.6000061,283.7139893,37611500,0
8/11/2020,284,273,279.2000122,274.8779907,43129000,0
8/12/2020,317,287,294,310.9519958,109494000,0
8/13/2020,330.2359924,313.4519958,322.2000122,324.2000122,102126500,0
8/14/2020,333.7600098,325.3280029,332.9979858,330.1419983,62888000,0
8/17/2020,369.1719971,334.5660095,335.3999939,367.1279907,101211500,0
8/18/2020,384.7799988,369.0220032,379.7980042,377.4179993,82372500,0
8/19/2020,382.2000122,368.2420044,373,375.7059937,61026500,0
8/20/2020,404.3980103,371.4119873,372.1359863,400.3659973,103059000,0
8/21/2020,419.0979919,405.0100098,408.9519958,409.9960022,107448000,0
8/24/2020,425.7999878,385.5039978,425.256012,402.8399963,100318000,0
8/25/2020,405.5899963,393.6000061,394.9779968,404.6679993,53294500,0
8/26/2020,433.2000122,410.7260132,412,430.6340027,71197000,0
8/27/2020,459.1199951,428.5,436.0920105,447.75,118465000,0
8/28/2020,463.697998,437.3039856,459.0239868,442.6799927,100406000,0
8/31/2020,500.1400146,440.1099854,444.6099854,498.3200073,118374400,0
9/1/2020,502.4899902,470.5100098,502.1400146,475.0499878,90119400,0
9/2/2020,479.0400085,405.1199951,478.9899902,447.3699951,96176100,0
9/3/2020,431.7999878,402,407.230011,407,87596100,0
9/4/2020,428,372.019989,402.8099976,418.3200073,110321900,0
9/8/2020,368.7399902,329.8800049,356,330.2099915,115465700,0
9/9/2020,369,341.5100098,356.6000061,366.2799988,79465800,0
9/10/2020,398.9899902,360.5599976,386.2099915,371.3399963,84930600,0
9/11/2020,382.5,360.5,381.9400024,372.7200012,60717500,0
9/14/2020,420,373.2999878,380.9500122,419.6199951,83020600,0
9/15/2020,461.9400024,430.7000122,436.5599976,449.7600098,97298200,0
9/16/2020,457.7900085,435.3099976,439.8699951,441.7600098,72279300,0
9/17/2020,437.7900085,408,415.6000061,423.4299927,76779200,0
9/18/2020,451,428.7999878,447.9400024,442.1499939,86406800,0
9/21/2020,455.6799927,407.0700073,453.1300049,449.3900146,109476800,0
9/22/2020,437.7600098,417.6000061,429.6000061,424.230011,79580800,0
9/23/2020,412.1499939,375.8800049,405.1600037,380.3599854,95074200,0
9/24/2020,399.5,351.2999878,363.7999878,387.7900085,96561100,0
9/25/2020,408.730011,391.2999878,393.4700012,407.3399963,67208500,0
9/28/2020,428.0799866,415.5499878,424.6199951,421.2000122,49719600,0
9/29/2020,428.5,411.6000061,416,419.0700073,50219300,0
9/30/2020,433.9299927,420.4700012,421.3200073,429.0100098,48145600,0
10/1/2020,448.8800049,434.4200134,440.7600098,448.1600037,50741500,0
10/2/2020,439.1300049,415,421.3900146,415.0899963,71430000,0
10/5/2020,433.6400146,419.3299866,423.3500061,425.6799927,44722800,0
10/6/2020,428.7799988,406.0499878,423.7900085,413.980011,49146300,0
10/7/2020,429.8999939,413.8500061,419.8699951,425.2999878,43127700,0
10/8/2020,439,425.2999878,438.4400024,425.9200134,40421100,0
10/9/2020,434.5899963,426.4599915,430.1300049,434,28925700,0
10/12/2020,448.7399902,438.5799866,442,442.2999878,38791100,0
10/13/2020,448.8900146,436.6000061,443.3500061,446.6499939,34463700,0
10/14/2020,465.8999939,447.3500061,449.7799988,461.2999878,48045400,0
10/15/2020,456.5700073,442.5,450.3099976,448.8800049,35672400,0
10/16/2020,455.9500122,438.8500061,454.4400024,439.6700134,32775900,0
10/19/2020,447,428.8699951,446.2399902,430.8299866,36287800,0
10/20/2020,431.75,419.0499878,431.75,421.9400024,31656300,0
10/21/2020,432.9500122,421.25,422.7000122,422.6400146,32370500,0
10/22/2020,445.230011,424.5100098,441.9200134,425.7900085,39993200,0
10/23/2020,422.8900146,407.3800049,421.8399963,420.6300049,33717000,0
10/26/2020,425.7600098,410,411.6300049,420.2799988,28239200,0
10/27/2020,430.5,420.1000061,423.7600098,424.6799927,22686500,0
10/28/2020,418.6000061,406,416.480011,406.019989,25451400,0
10/29/2020,418.0599976,406.4599915,409.9599915,410.8299866,22655300,0
10/30/2020,407.5899963,379.1099854,406.8999939,388.0400085,42511300,0
11/2/2020,406.980011,392.2999878,394,400.5100098,29021100,0
11/3/2020,427.769989,406.6900024,409.730011,423.8999939,34351700,0
11/4/2020,435.3999939,417.1000061,430.6199951,420.980011,32143100,0
11/5/2020,440,424,428.2999878,438.0899963,28414500,0
11/6/2020,436.5700073,424.2799988,436.1000061,429.9500122,21706000,0
11/9/2020,452.5,421,439.5,421.2600098,34833000,0
11/10/2020,420.0899963,396.0299988,420.0899963,410.3599854,30284200,0
11/11/2020,418.7000122,410.5799866,416.4500122,417.1300049,17357700,0
11/12/2020,423,409.519989,415.0499878,411.7600098,19855100,0
11/13/2020,412.5299988,401.6600037,410.8500061,408.5,19771100,0
11/16/2020,412.4500122,404.0899963,408.9299927,408.0899963,26838600,0
11/17/2020,462,433.0100098,460.1700134,441.6099854,61188300,0
11/18/2020,496,443.5,448.3500061,486.6400146,78044000,0
11/19/2020,508.6099854,487.5700073,492,499.269989,62475300,0
11/20/2020,502.5,489.0599976,497.9899902,489.6099854,32911900,0
11/23/2020,526,501.7900085,503.5,521.8499756,50260300,0
11/24/2020,559.9899902,526.2000122,540.4000244,555.3800049,53648500,0
11/25/2020,574,545.3699951,550.0599976,574,48930200,0
11/27/2020,598.7800293,578.4500122,581.1599731,585.7600098,37561100,0
11/30/2020,607.7999878,554.5100098,602.210022,567.5999756,63003100,0
12/1/2020,597.8499756,572.0499878,597.5900269,584.7600098,40382800,0
12/2/2020,571.539978,541.210022,556.4400024,568.8200073,47775700,0
12/3/2020,598.9699707,582.4299927,590.0200195,593.3800049,42552000,0
12/4/2020,599.039978,585.5,591.0100098,599.039978,29401300,0
12/7/2020,648.789978,603.0499878,604.9199829,641.7600098,56309700,0
12/8/2020,651.2800293,618.5,625.5100098,649.8800049,64265000,0
12/9/2020,654.3200073,588,653.6900024,604.4799805,71291200,0
12/10/2020,627.75,566.3400269,574.3699951,627.0700073,67083200,0
12/11/2020,624,596.7999878,615.0100098,609.9899902,46475000,0
12/14/2020,642.75,610.2000122,619,639.8300171,52040600,0
12/15/2020,646.9000244,623.7999878,643.2800293,633.25,45223600,0
12/16/2020,632.5,605,628.2299805,622.7700195,42095800,0
12/17/2020,658.8200073,619.5,628.1900024,655.9000244,56270100,0
12/18/2020,695,628.539978,668.9000244,695,222126200,0
12/21/2020,668.5,646.0700073,666.2399902,649.8599854,58045300,0
12/22/2020,649.8800049,614.2299805,648,640.3400269,51716000,0
12/23/2020,651.5,622.5700073,632.2000122,645.9799805,33173000,0
12/24/2020,666.0900269,641,642.9899902,661.7700195,22865600,0
12/28/2020,681.4000244,660.7999878,674.5100098,663.6900024,32278600,0
12/29/2020,669.9000244,655,661,665.9899902,22910800,0
12/30/2020,696.5999756,668.3599854,672,694.7800293,42846000,0
12/31/2020,718.7199707,691.1199951,699.9899902,705.6699829,49649900,0
1/4/2021,744.4899902,717.1900024,719.460022,729.7700195,48638200,0
1/5/2021,740.8400269,719.2000122,723.6599731,735.1099854,32245200,0
1/6/2021,774,749.0999756,758.4899902,755.9799805,44700000,0
1/7/2021,816.9899902,775.2000122,777.6300049,816.039978,51498900,0
1/8/2021,884.4899902,838.3900146,856,880.0200195,75055500,0
1/11/2021,854.4299927,803.6199951,849.4000244,811.1900024,59554100,0
1/12/2021,868,827.3400269,831,849.4400024,46270700,0
1/13/2021,860.4699707,832,852.7600098,854.4099731,33312500,0
1/14/2021,863,838.75,843.3900146,845,31266300,0
1/15/2021,859.9000244,819.0999756,852,826.1599731,38777600,0
1/19/2021,850,833,837.7999878,844.5499878,25367000,0.6662
1/20/2021,859.5,837.2800293,858.7399902,850.4500122,25665900,0
1/21/2021,855.7199707,841.4199829,855,844.9899902,20598100,0
1/22/2021,848,828.6199951,834.3099976,846.6400146,20066500,0
1/25/2021,900.4000244,838.8200073,855,880.7999878,41173400,0
1/26/2021,895.9000244,871.5999756,891.3800049,883.0900269,23131600,0
1/27/2021,891.5,858.6599731,870.3499756,864.1599731,27334000,0
1/28/2021,848,801,820,835.4299927,26378000,0
1/29/2021,842.4099731,780.0999756,830,793.5300293,34990800,0.5223
2/1/2021,842,795.5599976,814.289978,839.8099976,25391400,0.1548
